Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL
Suresh Rathi Securities Private Limited,Proposed Fund Based - Long Term Bank Facilities,IVR BBB-,Rating Watch with Developing Implications,Rs. 25.00 Cr.,"Oct 15, 2024",https://www.infomerics.com/admin/uploads/pr-SureshRathi-Securities-15oct24.pdf
Suresh Rathi Securities Private Limited,Non-Fund Based - Short Term Bank Facilities,IVR A3,Rating Watch with Developing Implications,Rs. 75.00 Cr.,"Oct 15, 2024",https://www.infomerics.com/admin/uploads/pr-SureshRathi-Securities-15oct24.pdf
Sustainable Agro-Commercial Finance Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 130.90 Cr.,"Oct 15, 2024",https://www.infomerics.com/admin/uploads/pr-Sustainable-AgroCommercial-15oct24.pdf
Sustainable Agro-Commercial Finance Limited,Proposed Term Loans / Proposed NCD,IVR D (INC)(Reaffirmed),Nil,Rs. 69.10 Cr.,"Oct 15, 2024",https://www.infomerics.com/admin/uploads/pr-Sustainable-AgroCommercial-15oct24.pdf
Turtle Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 130.00 Cr.,"Oct 15, 2024",https://www.infomerics.com/admin/uploads/pr-Turtle-Limited-15oct24.pdf
Turtle Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 8.00 Cr.,"Oct 15, 2024",https://www.infomerics.com/admin/uploads/pr-Turtle-Limited-15oct24.pdf
Adani Estate Management Private Limited,Long Term Bank Facility,IVR A- (Assigned),Stable,Rs. 50.00 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/Pr-AEMPL-14oct24.pdf
Adani Estate Management Private Limited,Short Term Bank Facility,IVR A2+ (Assigned),Nil,Rs. 5.00 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/Pr-AEMPL-14oct24.pdf
Aerial Telecom Solutions Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 90.34 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/Pr-Aerial-Telecom-14oct2024.pdf
Aerial Telecom Solutions Private Limited,Short Term Bank Facility,IVR A3 (Assigned),Nil,Rs. 10.00 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/Pr-Aerial-Telecom-14oct2024.pdf
Agroh Kodinar Veraval Highways Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),Negative,Rs. 100.00 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-AgrohKodinar-Veraval-14oct24.pdf
Best Capital Services Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 98.61 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-BestCapitalServices-14oct24.pdf
Best Capital Services Limited,Long Term Bank Facilities - Proposed,IVR BBB (Reaffirmed),Stable,Rs. 51.39 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-BestCapitalServices-14oct24.pdf
Indian Acrylics Limited,Long Term Bank Facilities,IVR D (INC) (Reaffirmed),Nil,Rs. 112.45 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/Pr-Indian-Acrylics-14oct24.pdf
Indian Acrylics Limited,Short Term Bank Facilities,IVR D (INC) (Reaffirmed),Nil,Rs. 154.00 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/Pr-Indian-Acrylics-14oct24.pdf
Jailaxmi Casting & Alloys Private Limited,Long Term Facilities,IVR BBB (Reaffirmed),Stable,Rs. 55.00 Cr. (Enhanced from Rs. 50.00 crore),"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-Jailaxmi-Casting-14oct2024.pdf
Katyayini Paper Mills Private Limited,Long Term Bank Facility,IVR BBB- (Assigned),Stable,Rs. 55.00 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/Pr-Katyayini-Paper-14oct2024_.pdf
Katyayini Paper Mills Private Limited,Short Term Bank Facility,IVR A3 (Assigned),Nil,Rs. 20.00 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/Pr-Katyayini-Paper-14oct2024_.pdf
MEP Longjian CLR Private Limited,Long Term Bank Facilities,IVR C+ (INC) (Downgraded),Negative,Rs. 70.00 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/PR-MEP-CLR-14oct24.pdf
MEP Longjian CLR Private Limited,Long Term Bank Facilities - Proposed,IVR C+ (INC) (Downgraded),Negative,Rs. 480.05 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/PR-MEP-CLR-14oct24.pdf
MEP Longjian Loha Waranga Road Private Limited,Long Term Bank Facilities,IVR C+ (INC)(Downgraded),Negative,Rs. 73.66 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-MEP-LWRPL-14oct24.pdf
MEP Longjian Loha Waranga Road Private Limited,Long Term Bank Facilities - Proposed,IVR C+ (INC)(Downgraded),Negative,Rs. 515.09 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-MEP-LWRPL-14oct24.pdf
MEP Longjian VTR Private Limited,Long Term Bank Facilities - Proposed,IVR C+ (INC) (Downgraded),Negative,Rs. 646.93 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/PR-MEP-VTR-14oct24.pdf
Purbanchal Concast Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 91.60 Cr. (reduced from Rs. 108.67 Cr.),"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-Purbanchal-Concast-14oct24.pdf
Purbanchal Concast Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 7.14 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-Purbanchal-Concast-14oct24.pdf
Raj Corporation Limited,Long Term Bank Facilities,IVR A- (Reaffirmed),Negative,Rs. 254.00 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-Raj-Corporation-14oct2024.pdf
Raj Corporation Limited,Short Term Bank Facilities,IVR A2+ (Reaffirmed),Nil,Rs. 282.00 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-Raj-Corporation-14oct2024.pdf
RCL SPN Highways Private Limited,Long Term Bank Facility,IVR BBB (Assigned),Stable,Rs. 241.73 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-RCL-SPN-14oct24.pdf
RCL SPN Highways Private Limited,Short Term Bank Facility,IVR A3+ (Assigned),Nil,Rs. 27.04 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-RCL-SPN-14oct24.pdf
Shri Anant Syntex Limited,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 108.24 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-ShriAnant-Syntex-14oct24.pdf
Shri Anant Syntex Limited,Short Term Facilities,IVR A3 (Assigned),Nil,Rs. 1.00 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-ShriAnant-Syntex-14oct24.pdf
SPG Infraprojects Private Limited,Long Term Bank Facilities,IVR BB (INC) (Downgraded),Negative,Rs. 49.00 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/Pr-SPG-Infraprojects-14oct24.pdf
SPG Infraprojects Private Limited,Short Term Bank Facilities,IVR A4 (INC) (Downgraded),Nil,Rs. 3.00 Cr.,"Oct 14, 2024",https://www.infomerics.com/admin/uploads/Pr-SPG-Infraprojects-14oct24.pdf
The Maitri Metals Private Limited,Long Term Facilities,IVR BBB- (Upgraded),Stable,Rs. 46.79 Cr. (enhanced from Rs.41.80 Cr.),"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-TheMaitri-Metals-14oct24.pdf
The Maitri Metals Private Limited,Short Term Facilities,IVR A3 (Upgraded),Nil,Rs. 21.00 Cr. (enhanced from Rs. 0.10 Cr.),"Oct 14, 2024",https://www.infomerics.com/admin/uploads/pr-TheMaitri-Metals-14oct24.pdf
BCL Industries Limited,Long term Bank Facilities,IVR A+ (Reaffirmed),Rating Watch with Developing Implications,Rs. 115.72 Cr.,"Oct 10, 2024",https://www.infomerics.com/admin/uploads/Pr-BCL-Industries-10oct24.pdf
BCL Industries Limited,Long term Bank Facilities - Cash Credit,IVR A+ (Reaffirmed),Rating Watch with Developing Implications,Rs. 200.00 Cr.,"Oct 10, 2024",https://www.infomerics.com/admin/uploads/Pr-BCL-Industries-10oct24.pdf
BCL Industries Limited,Short term Bank Facilities,IVR A1+ (Reaffirmed),Nil,Rs. 95.00 Cr.,"Oct 10, 2024",https://www.infomerics.com/admin/uploads/Pr-BCL-Industries-10oct24.pdf
Melco India Private Limited,Long Term Bank Facilities,IVR BB+ (INC) (Downgraded),Negative,Rs. 10.00 Cr.,"Oct 10, 2024",https://www.infomerics.com/admin/uploads/Pr-Melco-India-10oct24.pdf
Melco India Private Limited,Short Term Bank Facilities,IVR A4+ (INC) (Downgraded),Nil,Rs. 85.00 Cr.,"Oct 10, 2024",https://www.infomerics.com/admin/uploads/Pr-Melco-India-10oct24.pdf
Mohite Industries Limited,Long Term Bank Facilities,IVR BB (INC) (Downgraded),Negative,Rs. 86.15 Cr.,"Oct 10, 2024",https://www.infomerics.com/admin/uploads/Pr-Mohite-Industries-10oct24.pdf
Mohite Industries Limited,Short Term Bank Facilities,IVR A4 (INC) (Downgraded),Nil,Rs. 2.00 Cr.,"Oct 10, 2024",https://www.infomerics.com/admin/uploads/Pr-Mohite-Industries-10oct24.pdf
Sara Textiles Limited,Long term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 151.05 Cr.,"Oct 10, 2024",https://www.infomerics.com/admin/uploads/Pr-Sara-Textiles-10oct24.pdf
Sara Textiles Limited,Short Term bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 20.00 Cr.,"Oct 10, 2024",https://www.infomerics.com/admin/uploads/Pr-Sara-Textiles-10oct24.pdf
Turnrest Resources Private Limited,Long Term Facilities,IVR BB (INC) (Downgraded),Negative,Rs. 68.00 Cr.,"Oct 10, 2024",https://www.infomerics.com/admin/uploads/Pr-Turnrest-Resources-10oct24.pdf
Turnrest Resources Private Limited,Short Term Facilities,IVR A4 (INC) (Downgraded),Nil,Rs. 184.00 Cr.,"Oct 10, 2024",https://www.infomerics.com/admin/uploads/Pr-Turnrest-Resources-10oct24.pdf
Val met Engineering Private Limited,Long Term Bank Facilities- Fund Based,Withdrawn,Nil,Rs. 0.00 Cr. (Previous rated amount Rs. 8.90 crore),"Oct 10, 2024",https://www.infomerics.com/admin/uploads/Pr-Val-met-Engineering-10oct24.pdf
Val met Engineering Private Limited,Long Term Bank Facilities- Non-Fund Based,Withdrawn,Nil,Rs. 0.00 Cr. (Previous rated amount Rs. 25.20 crore),"Oct 10, 2024",https://www.infomerics.com/admin/uploads/Pr-Val-met-Engineering-10oct24.pdf
Aavanti Renewable Energy Private Limited,Long Term Bank Facilities,Withdrawn,Nil,Rs. 0.00 Cr.,"Oct 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Aavanti-Renewable-Energy-9oct24.pdf
Aavanti Solar Energy Private Limited,Long Term Bank Facilities,Withdrawn,Nil,Rs. 0.00 Cr.,"Oct 09, 2024",https://www.infomerics.com/admin/uploads/PR-Aavanti-Solar-9oct24.pdf
Fitex Industries Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 22.82 Cr.,"Oct 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Fitex-Industries-9oct24.pdf
Fitex Industries Limited,Short Term Bank Facilities,IVR A4 (Assigned),Nil,Rs. 17.18 Cr.,"Oct 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Fitex-Industries-9oct24.pdf
Mayfair Renewable Energy (India) Private Limited,Long Term Bank Facilities,Withdrawn,Nil,Rs. 0.00 Cr.,"Oct 09, 2024",https://www.infomerics.com/admin/uploads/PR-Mayfair-Renewable-Energy-9oct24.pdf
Neptune Ispat Private Limited,Long-term Bank Facilities,IVR BBB (Assigned),Stable,Rs 45.37 Cr.,"Oct 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Neptune-Ispat-9oct24.pdf
Neptune Ispat Private Limited,Short-term Bank Facilities,IVR A3+ (Assigned),Nil,Rs. 4.50 Cr.,"Oct 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Neptune-Ispat-9oct24.pdf
Prasad and Company (Project Works) Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 35.00 Cr. (including proposed limit of Rs. 10.00 Cr.),"Oct 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Prasad-and-Company-9oct24.pdf
Prasad and Company (Project Works) Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 253.00 Cr. (including proposed limit of Rs. 97.66 Cr.),"Oct 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Prasad-and-Company-9oct24.pdf
Ratnamani Buildspace LLP,Long Term Bank Facility,IVR BBB- (Assigned),Stable,Rs. 80.00 Cr.,"Oct 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Ratnamani-Buildspace-9oct24.pdf
Shreesatya Metals & Alloys Private Limited,Long-Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 26.52 Cr.,"Oct 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Shreesatya-Metal-9oct24.pdf
Shreesatya Metals & Alloys Private Limited,Short-Term Bank Facilities,IVR A3+ (Assigned),Nil,Rs. 0.45 Cr.,"Oct 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Shreesatya-Metal-9oct24.pdf
Shreesatya Sponge & Power Private Limited,Long-term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 64.88 Cr. (reduced from Rs. 65.35 Cr.) (including proposed limit of Rs. 5.00 Cr.),"Oct 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Shreesatya-Sponge-Power-9oct24.pdf
Shreesatya Sponge & Power Private Limited,Short-term Bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 0.65 Cr.,"Oct 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Shreesatya-Sponge-Power-9oct24.pdf
Shreesatya Steel & Power Private Limited,Long-term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 23.56 Cr.,"Oct 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Shreesatya-Steel-Power-9oct24.pdf
Shreesatya Steel & Power Private Limited,Short-term Bank Facilities,IVR A3+ (Assigned),Nil,Rs. 10.00 Cr.,"Oct 09, 2024",https://www.infomerics.com/admin/uploads/Pr-Shreesatya-Steel-Power-9oct24.pdf
Amanta Healthcare Limited,Long Term Bank Facilities,IVR BB+ (INC) (Downgraded),Negative,Rs. 38.25 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Amanta-Healthcare-8oct24.pdf
Amanta Healthcare Limited,Short Term Bank Facilities,IVR A4+ (INC) (Downgraded),Nil,Rs. 11.75 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Amanta-Healthcare-8oct24.pdf
Amanta Healthcare Limited,Fixed Deposits,IVR BB+ (INC) (Downgraded),Negative,Rs. 8.00 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Amanta-Healthcare-8oct24.pdf
Gainup Technotek Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 97.70 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/pr-gainup-technotek-8oct24.pdf
Gainup Technotek Limited,Short Term Bank Facilities,IVR A3 (Upgraded ),Nil,Rs. 6.06 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/pr-gainup-technotek-8oct24.pdf
Kamal Finserve Private Limited,Proposed Long Term Facilities,IVR BB- (Assigned),Stable,Rs. 40.00 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Kamal-Finserve-8oct24.pdf
Khetan Corru Case Private Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 29.56 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Khetan-Corru-Case-8oct24.pdf
Mahamaya Steel Industries Limited,Long Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 57.00 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Mahamaya-Steel-8oct24.pdf
Milestone Gears Private Limited,Long-Term Bank Facilities,IVR BBB+ (Reaffirmed),Stable,Rs. 342.20 Cr. (Enhanced from Rs.340.66 crore),"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Milestone-Gears-8oct24.pdf
Milestone Gears Private Limited,Short-Term Bank Facility,IVR A2 (Reaffirmed),Nil,Rs. 10.00 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Milestone-Gears-8oct24.pdf
NHC Foods Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 42.20 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-NHC-Foods-8oct24.pdf
Rajasthan Vikas Sansthan Company,Long term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 297.61 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-RVSC-8oct24.pdf
Rajasthan Vikas Sansthan Company,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 3.00 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-RVSC-8oct24.pdf
Rana Milk Foods Private Limited,Long Term Bank Facilities,IVR D (Reaffirmed),Nil,Rs. 25.01 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Rana-Milk-8oct24.pdf
Rana Milk Foods Private Limited,Long Term/Short Term Bank Facilities,IVR D / IVR D (Reaffirmed),Nil,Rs. 0.07 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/Pr-Rana-Milk-8oct24.pdf
Seacoast Shipping Services Limited,Long Term Fund Based Facility - Cash Credit,IVR D (Revised),Nil,Rs. 14.50 Cr.,"Oct 08, 2024",https://www.infomerics.com/admin/uploads/pr-seacoast-shipping-08oct24.pdf
ABC Sites Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 42.47 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-ABC-Sites-7oct24.pdf
Ambuja Neotia Teesta Development Private Limited,Long Term Bank Facilities,IVR A- (Reaffirmed),Stable,Rs. 200.00 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/pr-ambuja-neotia-7oct24.pdf
Ambuja Neotia Teesta Development Private Limited,Short Term Bank Facilities,IVR A2+ (Reaffirmed),Nil,Rs. 1.00 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/pr-ambuja-neotia-7oct24.pdf
Ambuja Neotia Teesta Development Private Limited,Long/ Short Term Bank Facilities,IVR A-/ IVR A2+ (Reaffirmed),Stable/-,Rs. 7.51 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/pr-ambuja-neotia-7oct24.pdf
Autolite India Limited,Long Term Bank Facilities,IVR B- (INC) (Downgraded),Negative,Rs. 9.00 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-Autolite-7oct24.pdf
Autolite India Limited,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),Nil,Rs. 12.00 Cr.,"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-Autolite-7oct24.pdf
Himalayan Foods and Derivatives Limited,Long Term Fund Based Facility - Term Loan,IVR BB (Reaffirmed),Stable,Rs. 60.40 Cr. (increased from Rs. 49.90 Cr.),"Oct 07, 2024",https://www.infomerics.com/admin/uploads/Pr-Himalayan-Foods-7oct24.pdf
