Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL
Delta Tiles (India) LLP,Long Term Bank Facilities,IVR BB (Upgraded),Stable,Rs. 47.73 Cr.,"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-delta-tiles-24feb25.pdf
Delta Tiles (India) LLP,Short Term Bank Facilities,IVR A4 (Reaffirmed),Nil,Rs. 4.00 Cr.,"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-delta-tiles-24feb25.pdf
Disha Industries Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 45.89 Cr. (Reduced from Rs. 47.51 Crore),"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-disha-industries-24feb25.pdf
Disha Industries Private Limited,Long Term Bank Facilities,Withdrawn,Nil,0.00 (Reduced from Rs. 0.46 Crore),"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-disha-industries-24feb25.pdf
Disha Industries Private Limited,Short Term Bank Facilities,IVR A3 (Upgraded),Nil,Rs. 12.00 Cr.,"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-disha-industries-24feb25.pdf
Future Enterprises Limited,Short Term Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 500.00 Cr.,"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-future-enterprises-24feb25.pdf
Mathiyan Construction Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 21.98 Cr.,"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-mathiyan-construction-24feb25.pdf
Mathiyan Construction Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 80.00 Cr.,"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-mathiyan-construction-24feb25.pdf
Multiurban Infra Services Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 15.68 Cr.,"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-multiurban-infraservices-24feb25.pdf
Multiurban Infra Services Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 53.00 Cr.,"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-multiurban-infraservices-24feb25.pdf
Multiurban Infra Services Private Limited,Long Term Bank Facilities,Withdrawn,Nil,0.00 (Previously rated Rs.0.35 Crore),"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-multiurban-infraservices-24feb25.pdf
Orient Craft Fashion Park One LLP,Long Term Bank Facility,IVR D (Assigned),Nil,Rs. 59.91 Cr.,"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-Orient-CraftFashion-24feb25.pdf
Patchala Spintex Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 80.15 Cr. (enhanced from Rs. 79.02 Cr.),"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-patchala-spintex-24feb25.pdf
Patchala Spintex Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 7.50 Cr.,"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-patchala-spintex-24feb25.pdf
Seeta Energen Private Limited,Long Term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 38.84 Cr.,"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-seeta-energen-24feb25.pdf
Seeta Energen Private Limited,Short Term Bank Facility,IVR A3+ (Assigned),Nil,Rs. 10.00 Cr.,"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-seeta-energen-24feb25.pdf
Seeta Global Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 36.88 Cr.,"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-seeta-global-24feb25.pdf
SPG Infraprojects Private Limited,Long Term Facilities,IVR BBB- (Upgraded),Stable,Rs. 52.00 Cr. (Increased from Rs. 27.00 Cr.),"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-spg-infraprojects-24feb25.pdf
SPG Infraprojects Private Limited,Long Term Facilities,IVR BBB- (Upgraded and Withdrawn),Stable,- (Reduced from Rs. 22.00 Cr.),"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-spg-infraprojects-24feb25.pdf
SPG Infraprojects Private Limited,Short Term Facilities,IVR A3 (Upgraded and Withdrawn),Nil,- (Reduced from Rs. 3.00 Cr.),"Feb 24, 2025",https://www.infomerics.com/admin/uploads/pr-spg-infraprojects-24feb25.pdf
Ambitious Power Trading Company Limited,Long Term Bank Facility,IVR BBB- (Assigned),Stable,Rs. 45.00 Cr.,"Feb 21, 2025",https://www.infomerics.com/admin/uploads/pr-ambitious-power-21feb25.pdf
Ambitious Power Trading Company Limited,Short Term Bank Facility,IVR A3 (Assigned),Nil,Rs. 5.00 Cr.,"Feb 21, 2025",https://www.infomerics.com/admin/uploads/pr-ambitious-power-21feb25.pdf
ASM Industries (India) Private Limited,Long Term Fund Based Bank Facilities - Term Loan,IVR B+ (Downgraded),Stable,Rs. 8.28 Cr.,"Feb 21, 2025",https://www.infomerics.com/admin/uploads/pr-asm-industries-21feb25.pdf
ASM Industries (India) Private Limited,Long Term Fund Based Bank Facilities - Cash Credit,IVR B+ (Downgraded),Stable,Rs. 45.00 Cr.,"Feb 21, 2025",https://www.infomerics.com/admin/uploads/pr-asm-industries-21feb25.pdf
ASM Industries (India) Private Limited,Short Term Non-Fund Based Bank Facilities - Forward Contract,IVR A4 (Reaffirmed),Nil,Rs. 1.00 Cr.,"Feb 21, 2025",https://www.infomerics.com/admin/uploads/pr-asm-industries-21feb25.pdf
Chanakya Bakery Products Private Limited,Long Term Bank Facilities,IVR BB (Reaffirmed),Stable,Rs. 18.86 Cr. (reduced from Rs. 34.10 Crore),"Feb 21, 2025",https://www.infomerics.com/admin/uploads/pr-chanakya-bakeryproducts-21feb25.pdf
