Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL
Capri Global Capital Limited,Proposed Non-Convertible Debentures (NCDs),IVR AA (Reaffirmed),Positive,Rs. 30 Cr. (Reduced from Rs. 130.00 Cr.),"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-capriglobal-capital-09sep25.pdf
Capri Global Capital Limited,Long Term Bank Facilities - Term Loan,IVR AA (Reaffirmed),Positive,Rs. 7163.82 Cr. (Increased from Rs. 6672.55 Cr.),"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-capriglobal-capital-09sep25.pdf
Capri Global Capital Limited,Long term Bank Facilities - Proposed Term Loans,IVR AA (Reaffirmed),Positive,Rs. 336.18 Cr. (Reduced from Rs. 842.45 Cr.),"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-capriglobal-capital-09sep25.pdf
Capri Global Capital Limited,Long Term Bank Facilities - Cash Credit,IVR AA (Reaffirmed),Positive,Rs. 595 Cr. (Increased from Rs. 580.00 Cr.),"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-capriglobal-capital-09sep25.pdf
Embassy Developments Limited (Formerly Equinox India Developments Limited),Non-Convertible Debentures (NCDs),IVR A- (Reaffirmed),Stable,Rs. 120.00 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-embassy-developments-9sep25.pdf
Embassy Developments Limited (Formerly Equinox India Developments Limited),Proposed Non-Convertible Debentures (NCDs),IVR A- (Reaffirmed),Stable,Rs. 700.00 Cr.,"Sep 09, 2025",Not found
Encorp Powertrans Private Limited,Long Term Bank Facilities,IVR BB- (ISSUER NOT COOPERATING),Negative,Rs. 36.35 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-encorp-powertrans-9sep25.pdf
Encorp Powertrans Private Limited,Short Term Bank Facilities,IVR A4 (ISSUER NOT COOPERATING),Nil,Rs. 60.00 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-encorp-powertrans-9sep25.pdf
Encorp Powertrans Private Limited,Proposed Long Term Bank Facilities,IVR BB- (ISSUER NOT COOPERATING),Negative,Rs. 10.00 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-encorp-powertrans-9sep25.pdf
Encorp Powertrans Private Limited,Proposed Short Term Bank Facilities,IVR A4 (ISSUER NOT COOPERATING),Nil,Rs. 23.46 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-encorp-powertrans-9sep25.pdf
Equinox India Infraestate Limited,Long Term Instruments - Proposed Non-Convertible Debentures (NCDs),IVR A- (CE)(Assigned),Stable,Rs. 650.00 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-equinox-infraestate-9sep25.pdf
Gauri Ganesh Ispat Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 230.00 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-gauri-ganesh-9sep25.pdf
Himgiri Automobiles Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 174.50 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-himgiri-automobiles-9sep25.pdf
Italica Granito Private Limited (Erstwhile Ikaa Granito Private Limited),Long Term Bank Facilities,IVR BBB+ (Reaffirmed),Stable,Rs. 32.02 Cr. (enhanced from Rs. 23.90 Crore),"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-italica-granito-09sep25.pdf
Italica Granito Private Limited (Erstwhile Ikaa Granito Private Limited),Short Term Bank Facilities,IVR A2 (Reaffirmed),Nil,Rs. 6.40 Cr. (enhanced from Rs. 5.65 Crore),"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-italica-granito-09sep25.pdf
Jai Gopal International Impex Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),Negative,Rs. 20.48 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-JaiGopal-international-9sep25.pdf
Jai Gopal International Impex Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 45.00 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-JaiGopal-international-9sep25.pdf
Nitco Limited,Non-Convertible Debentures (NCDs),IVR BB+ (Upgraded),Stable,Rs. 50.00 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-nitco-limited-9sep25.pdf
Nitco Limited,Redeemable Non-Convertible Preference Shares,IVR BB+ (Upgraded),Stable,Rs. 150.00 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-nitco-limited-9sep25.pdf
Nitco Limited,Long Term Fund-Based Bank Facilities,Withdrawn,Nil,0.00 (Reduced from Rs.520.50 crore),"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-nitco-limited-9sep25.pdf
Pankaj Ispat Private Limited,Long Term Bank Facilities,IVR BBB (INC)(Downgraded),Negative,Rs. 36.46 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-pankaj-ispat-9sep25.pdf
Pankaj Ispat Private Limited,Short Term Bank Facilities (Proposed),IVR A3+ (INC)(Downgraded),Nil,Rs. 3.54 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-pankaj-ispat-9sep25.pdf
Shervani Industrial Syndicate Limited,Long Term Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 77.00 Cr. (Reduced from Rs. 79.00 Cr.),"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-shervani-industrial-9sep25.pdf
Shree Warana Sahakari Dudh Utpadak Prakriya Sangh Limited,Long Term Bank Facilities - Term Loans,IVR A (Reaffirmed),Stable,Rs. 11.05 Cr. (Reduced from Rs. 19.27 Crore),"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-shree-warana-9sep25.pdf
Shree Warana Sahakari Dudh Utpadak Prakriya Sangh Limited,Long Term Bank Facilities - Cash Credit,IVR A (Reaffirmed),Stable,Rs. 175.00 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-shree-warana-9sep25.pdf
Shree Warana Sahakari Dudh Utpadak Prakriya Sangh Limited,Short Term Bank Facilities,IVR A1 (Reaffirmed),Nil,Rs. 10.00 Cr. (Reduced from Rs. 20 Crore),"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-shree-warana-9sep25.pdf
Shree Warana Sahakari Dudh Utpadak Prakriya Sangh Limited,Long Term/Short Term-Proposed,IVR A/IVR A1; (Assigned),Stable/-,Rs. 18.22 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-shree-warana-9sep25.pdf
Sourabh Rolling Mills Private Limited,Long Term Bank Facility,IVR BBB (INC)(Downgraded),Negative,Rs. 49.00 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-SRMPL-9sep25.pdf
Sudarshan Pharma Industries Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Positive,Rs. 136.80 Cr. (enhanced from Rs. 88.32 Cr.),"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-sudarshan-pharma-9sep25.pdf
Sudarshan Pharma Industries Limited,Long term Bank Facilities - Proposed,IVR BBB- (Reaffirmed),Positive,Rs. 120.50 Cr. (enhanced from Rs. 104.00 Cr.),"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-sudarshan-pharma-9sep25.pdf
Sudarshan Pharma Industries Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 48.00 Cr.,"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-sudarshan-pharma-9sep25.pdf
Sudarshan Pharma Industries Limited,Short Term Bank Facilities - Proposed,IVR A3 (Reaffirmed),Nil,Rs. 52.00 Cr. (enhanced from Rs. 2.00 Cr.),"Sep 09, 2025",https://www.infomerics.com/admin/uploads/pr-sudarshan-pharma-9sep25.pdf
Zodiac Dealers Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 5.00 Cr. (includes proposed facility of Rs. 4.80 Cr.),"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-zodiac-dealers-8sep25.pdf
AB Udyog Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 30.85 Cr. (Including proposed limit of Rs. 1.85 Crore),"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-AB-Udyog-8sep25.pdf
AB Udyog Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),Nil,Rs. 1.15 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-AB-Udyog-8sep25.pdf
Advance Ventilation Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 16.25 Cr. (Reduced from Rs. 18.01 Crore),"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-advance-ventilation-8sep25.pdf
Advance Ventilation Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 73.50 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-advance-ventilation-8sep25.pdf
Assam Hospital Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 15.00 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-assam-hospital-8sep25.pdf
Assam Hospital Limited,Long/Short Term Bank Facilities (Proposed),IVR BB+/IVR A4+; (INC)(Downgraded),Negative/-,Rs. 10.00 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-assam-hospital-8sep25.pdf
Auro Sundram Foods and Feeds Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 48.00 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-aurosundram-Foods-8sep25.pdf
Auro Sundram Foods and Feeds Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Reaffirmed),Nil,Rs. 2.00 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-aurosundram-Foods-8sep25.pdf
Auro Sundram International Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 24.45 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-aurosundram-international-8sep25.pdf
Auro Sundram International Private Limited,Short Term Bank Facilities,IVR A4 (INC)(Downgraded),Nil,Rs. 0.55 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-aurosundram-international-8sep25.pdf
Crystal Balaji Industries Private Limited,Long Term Bank Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 229.53 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-crystal-balaji-8sep25.pdf
Dhaval Agri Exports Limited,Update,-,Nil,-,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-dhaval-agriexports-8sep25.pdf
Eastern India Cements Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 166.32 Cr. (enhanced from Rs. 149.32 Cr.),"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-eastern-india-8sep25.pdf
Goa Sponge and Power Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Positive,Rs. 139.50 Cr. (Enhanced from Rs. 99.13 Cr.),"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-goasponge-power-8sep25.pdf
Goa Sponge and Power Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 2.50 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-goasponge-power-8sep25.pdf
GTN Textiles Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 23.23 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-GTN-textiles-8sep25.pdf
GTN Textiles Limited,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 42.90 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-GTN-textiles-8sep25.pdf
Hexatron Industries Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 69.82 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-hexatron-industries-8sep25.pdf
Ishaan Metplast Synergy Limited (Erstwhile Ishaan Plastics Private Limited),Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 23.28 Cr. (reduced from Rs. 24.00 Cr.),"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-ishaan-metplast-8sep25.pdf
Ishaan Metplast Synergy Limited (Erstwhile Ishaan Plastics Private Limited),Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 6.00 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-ishaan-metplast-8sep25.pdf
K V Developers Private Limited,Non-Convertible Debentures,IVR BBB- (Reaffirmed),Stable,Rs. 195.50 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-KVDevelopers-8sep25.pdf
Kotak Petroleum LLP,Long Term Bank Facilities,IVR BBB+ (Reaffirmed),Stable,Rs. 61.78 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-kotak-petroleum-8sep25.pdf
Kotak Petroleum LLP,Short Term Bank Facilities,IVR A2 (Reaffirmed),Nil,Rs. 60.00 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-kotak-petroleum-8sep25.pdf
Profinch Solutions Private Limited,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 5.00 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-profinch-8sep25.pdf
Profinch Solutions Private Limited,Short Term Facilities,IVR A3 (Assigned),Nil,Rs. 45.00 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-profinch-8sep25.pdf
RR Gold Palace Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 63.88 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-RRGold-Palace-8sep25.pdf
Servitium Microfinance Private Limited,Long Term Fund Based Facility - Term Loans,IVR BBB- (Reaffirmed),Stable,Rs. 13.50 Cr. (Increased From Rs. 6.50 Crore),"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-servitium-microfinance-8sep25.pdf
Servitium Microfinance Private Limited,Long Term Fund Based Facility - Proposed Term Loans,IVR BBB- (Reaffirmed),Stable,Rs. 26.50 Cr. (Reduced from Rs. 33.50 Crore),"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-servitium-microfinance-8sep25.pdf
Shiva Protein Products Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Downgraded),Negative,Rs. 155.50 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-shiva-protein-8sep25.pdf
Texcon Steels Limited,Long Term Facilities,IVR BBB- (Assigned),Stable,Rs. 299.63 Cr.,"Sep 08, 2025",https://www.infomerics.com/admin/uploads/pr-texcon-steels-8sep25.pdf
Avon Tubetech Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 35.99 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-avon-tubetech-5sep25.pdf
Avon Tubetech Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 32.00 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-avon-tubetech-5sep25.pdf
Bokaro Spirits and Allied Industries Private Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 260.00 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-bokaro-spirits-5sep25.pdf
Bokaro Spirits and Allied Industries Private Limited,Short Term Bank Facilities,IVR A3 (Assigned),Nil,Rs. 40.00 Cr. (Including proposed limit of Rs. 30.00 Crore),"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-bokaro-spirits-5sep25.pdf
Espresso (Originator: Aristo Securities Private Limited),Long Term - Series A1 PTCs,IVR BBB- (SO)(Affirmed),Stable,Rs. 11.86 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-espresso-5sep25.pdf
Hind Unitrade Private Limited,Long Term Bank Facilities,IVR BBB- (Upgraded),Stable,Rs. 107.41 Cr. (reduced from Rs. 108.39 Cr.),"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-hind-unitrade-5sep25.pdf
Hindupur Steel & Alloys Private Limited,Long Term Bank Facilities,IVR BBB (INC)(Downgraded),Negative,Rs. 127.07 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-hindupur-steel-5sep25.pdf
IMAI Farms Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 16.30 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-imai-farms-5sep25.pdf
Jai Ambey Emergency Services Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 49.27 Cr. (Reduced from Rs. 75.19 Crores),"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-jaiambey-emergency-5sep25.pdf
Jai Ambey Emergency Services Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 43.87 Cr. (Increased from Rs. 3.46 Crores),"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-jaiambey-emergency-5sep25.pdf
JSR Infra Developers Private Limited,Long Term Facilities,IVR BBB+ (Reaffirmed),Negative,Rs. 53.41 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-JSR-Infra-5sep25.pdf
JSR Infra Developers Private Limited,Short Term Facilities,IVR BBB+/IVR A2; (Reaffirmed),Negative/-,Rs. 216.89 Cr. (Reduced from Rs. 230.07 Cr.),"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-JSR-Infra-5sep25.pdf
KKB Projects Private Limited,Long Term Facilities,IVR BBB+ (Assigned),Stable,Rs. 13.95 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-KKB-Projects-5sep25.pdf
KKB Projects Private Limited,Short Term Facilities,IVR A2 (Assigned),Nil,Rs. 105.80 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-KKB-Projects-5sep25.pdf
Lotus Ornaments Private Limited,Long Term Bank Facilities,IVR BB (Reaffirmed),Stable,Rs. 9.85 Cr. (Reduced from Rs. 19.79 Cr.),"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-lotus-ornaments-5sep25.pdf
Lotus Ornaments Private Limited,Short Term Bank Facilities,IVR A4 (Reaffirmed),Nil,Rs. 79.45 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-lotus-ornaments-5sep25.pdf
Maps Granito Private Limited,Long Term Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 80.84 Cr. (reduced from Rs. 98.13 Crore),"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-maps-granito-5sep25.pdf
Maps Granito Private Limited,Short Term Facilities,IVR A3 (Reaffirmed),Nil,Rs. 25.33 Cr. (increased from Rs. 7.00 Cr.),"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-maps-granito-5sep25.pdf
MBR Silos Private Limited,Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 47.50 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-MBR-Silos-5sep25.pdf
MGT Motors Private Limited,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 78.17 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-MGT-Motors-5sep25.pdf
MGT Motors Private Limited,Short Term Bank Facility,IVR A4 (Assigned),Nil,Rs. 5.83 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-MGT-Motors-5sep25.pdf
Niros Ispat Private Limited,Long Term Bank Facilities,Withdrawn,Nil,-,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-niros-ispat-5sep25.pdf
Niros Ispat Private Limited,Short Term Bank Facilities,IVR A3+ (INC)(Downgraded),Nil,Rs. 25.00 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-niros-ispat-5sep25.pdf
Ramnik Power and Alloys Private Limited,Long Term Fund Based Facilities - Cash Credit,IVR BB+ (INC)(Downgraded),Negative,Rs. 37.00 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-ramnik-power-5sep25.pdf
Ramnik Power and Alloys Private Limited,Long Term Fund Based Facilities - Term Loan,IVR BB+ (INC)(Downgraded),Negative,Rs. 108.09 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-ramnik-power-5sep25.pdf
Ramnik Power and Alloys Private Limited,Long Term Fund Based Facilities - CECL Loan,IVR BB+ (INC)(Downgraded),Negative,Rs. 0.22 Cr.,"Sep 05, 2025",https://www.infomerics.com/admin/uploads/pr-ramnik-power-5sep25.pdf
